source,hour_start_UTC,lon0,lat0,lon1,lat1,mass_kg
TK1,2023-03-19T05:00:00,86.0,41.0,87.0,42.0,3765.3486383586564
TK1,2023-03-19T05:00:00,87.0,38.0,88.0,39.0,80148.13530220586
TK1,2023-03-19T05:00:00,87.0,39.0,88.0,40.0,143441.8528898533
TK1,2023-03-19T05:00:00,87.0,40.0,88.0,41.0,143441.8528898533
TK1,2023-03-19T05:00:00,87.0,41.0,88.0,42.0,102740.22713235728
TK1,2023-03-19T05:00:00,88.0,37.0,89.0,38.0,5916.976431706465
TK1,2023-03-19T05:00:00,88.0,38.0,89.0,39.0,126587.43517529489
TK1,2023-03-19T05:00:00,88.0,39.0,89.0,40.0,143441.8528898533
TK1,2023-03-19T05:00:00,88.0,40.0,89.0,41.0,143441.8528898533
TK1,2023-03-19T05:00:00,88.0,41.0,89.0,42.0,126408.13285918257
TK1,2023-03-19T05:00:00,89.0,37.0,90.0,38.0,4482.5579028079255
TK1,2023-03-19T05:00:00,89.0,38.0,90.0,39.0,136090.45792924787
TK1,2023-03-19T05:00:00,89.0,39.0,90.0,40.0,143441.8528898533
TK1,2023-03-19T05:00:00,89.0,40.0,90.0,41.0,143441.8528898533
TK1,2023-03-19T05:00:00,89.0,41.0,90.0,42.0,111705.34293797292
TK1,2023-03-19T06:00:00,80.0,38.0,81.0,39.0,3614.9865647179745
TK1,2023-03-19T06:00:00,80.0,39.0,81.0,40.0,104111.61306387634
TK1,2023-03-19T06:00:00,80.0,40.0,81.0,41.0,100496.6264991585
TK1,2023-03-19T06:00:00,80.0,41.0,81.0,42.0,180.7493282358988
TK1,2023-03-19T06:00:00,81.0,38.0,82.0,39.0,15002.194243579619
TK1,2023-03-19T06:00:00,81.0,39.0,82.0,40.0,143876.46527577256
TK1,2023-03-19T06:00:00,81.0,40.0,82.0,41.0,144599.46258871612
TK1,2023-03-19T06:00:00,81.0,41.0,82.0,42.0,81156.44837791807
TK1,2023-03-19T06:00:00,82.0,39.0,83.0,40.0,112064.58350625559
TK1,2023-03-19T06:00:00,82.0,40.0,83.0,41.0,144599.46258871612
TK1,2023-03-19T06:00:00,82.0,41.0,83.0,42.0,132308.50826867548
TK1,2023-03-19T06:00:00,83.0,39.0,84.0,40.0,105196.1090332917
TK1,2023-03-19T06:00:00,83.0,40.0,84.0,41.0,144599.46258871612
TK1,2023-03-19T06:00:00,83.0,41.0,84.0,42.0,117667.81268156823
TK1,2023-03-19T06:00:00,84.0,38.0,85.0,39.0,67238.7501037544
TK1,2023-03-19T06:00:00,84.0,39.0,85.0,40.0,144599.46258871612
TK1,2023-03-19T06:00:00,84.0,40.0,85.0,41.0,144599.46258871612
TK1,2023-03-19T06:00:00,84.0,41.0,85.0,42.0,95977.89329326121
TK1,2023-03-19T06:00:00,85.0,37.0,86.0,38.0,180.7493282358988
TK1,2023-03-19T06:00:00,85.0,38.0,86.0,39.0,136827.24147457277
TK1,2023-03-19T06:00:00,85.0,39.0,86.0,40.0,144599.46258871612
TK1,2023-03-19T06:00:00,85.0,40.0,86.0,41.0,144599.46258871612
TK1,2023-03-19T06:00:00,85.0,41.0,86.0,42.0,71034.48599670813
TK1,2023-03-19T06:00:00,86.0,38.0,87.0,39.0,106280.60500270705
TK1,2023-03-19T06:00:00,86.0,39.0,87.0,40.0,144599.46258871612
TK1,2023-03-19T06:00:00,86.0,40.0,87.0,41.0,141165.22535223418
TK1,2023-03-19T06:00:00,86.0,41.0,87.0,42.0,3795.735892953873
TK1,2023-03-19T06:00:00,87.0,38.0,88.0,39.0,80794.94972144629
TK1,2023-03-19T06:00:00,87.0,39.0,88.0,40.0,144599.46258871612
TK1,2023-03-19T06:00:00,87.0,40.0,88.0,41.0,144599.46258871612
TK1,2023-03-19T06:00:00,87.0,41.0,88.0,42.0,103569.36507916867
TK1,2023-03-19T06:00:00,88.0,37.0,89.0,38.0,5964.727831784662
TK1,2023-03-19T06:00:00,88.0,38.0,89.0,39.0,127609.02573454229
TK1,2023-03-19T06:00:00,88.0,39.0,89.0,40.0,144599.46258871612
TK1,2023-03-19T06:00:00,88.0,40.0,89.0,41.0,144599.46258871612
TK1,2023-03-19T06:00:00,88.0,41.0,89.0,42.0,127428.2764063064
TK1,2023-03-19T06:00:00,89.0,37.0,90.0,38.0,4518.733205897469
TK1,2023-03-19T06:00:00,89.0,38.0,90.0,39.0,137188.74013104456
TK1,2023-03-19T06:00:00,89.0,39.0,90.0,40.0,144599.46258871612
