source,hour_start_UTC,lon0,lat0,lon1,lat1,mass_kg
TK2,2023-03-19T18:00:00,90.0,38.0,91.0,39.0,2116.18178940459
TK2,2023-03-19T18:00:00,90.0,39.0,91.0,40.0,248194.8511640168
TK2,2023-03-19T18:00:00,90.0,40.0,91.0,41.0,42710.18088948512
TK2,2023-03-19T18:00:00,90.0,41.0,91.0,42.0,138678.18179969568
TK2,2023-03-19T18:00:00,91.0,38.0,92.0,39.0,714.7848958171537
TK2,2023-03-19T18:00:00,91.0,39.0,92.0,40.0,181887.25701609653
TK2,2023-03-19T18:00:00,91.0,40.0,92.0,41.0,33240.53527943031
TK2,2023-03-19T18:00:00,92.0,38.0,93.0,39.0,110.78883843524284
TK2,2023-03-19T18:00:00,92.0,39.0,93.0,40.0,226065.85444321382
TK2,2023-03-19T18:00:00,92.0,40.0,93.0,41.0,251573.39411151188
TK2,2023-03-19T18:00:00,93.0,39.0,94.0,40.0,261240.8997962857
TK2,2023-03-19T18:00:00,93.0,40.0,94.0,41.0,320658.4463927852
TK1,2023-03-19T19:00:00,80.0,39.0,81.0,40.0,451815.65638195444
TK1,2023-03-19T19:00:00,80.0,40.0,81.0,41.0,2212.8204969462495
TK1,2023-03-19T19:00:00,81.0,39.0,82.0,40.0,92459.60609559118
TK1,2023-03-19T19:00:00,82.0,39.0,83.0,40.0,33534.99814530478
TK1,2023-03-19T19:00:00,82.0,40.0,83.0,41.0,31392.422801242024
TK1,2023-03-19T19:00:00,82.0,41.0,83.0,42.0,5911.405351505442
TK1,2023-03-19T19:00:00,87.0,38.0,88.0,39.0,557.093247998307
TK1,2023-03-19T19:00:00,87.0,39.0,88.0,40.0,1668.3061679264338
TK1,2023-03-19T19:00:00,87.0,40.0,88.0,41.0,3471.51827573444
TK1,2023-03-19T19:00:00,87.0,41.0,88.0,42.0,478.44624496051074
TK1,2023-03-19T19:00:00,88.0,38.0,89.0,39.0,654.1354083119284
TK1,2023-03-19T19:00:00,88.0,39.0,89.0,40.0,8493.72575696895
TK1,2023-03-19T19:00:00,88.0,40.0,89.0,41.0,388974.7074661517
TK1,2023-03-19T19:00:00,88.0,41.0,89.0,42.0,354115.0545299498
TK1,2023-03-19T19:00:00,89.0,38.0,90.0,39.0,1919.946477400785
TK1,2023-03-19T19:00:00,89.0,40.0,90.0,41.0,425584.6400814512
TK1,2023-03-19T19:00:00,89.0,41.0,90.0,42.0,445955.91023855685
TK2,2023-03-19T19:00:00,90.0,38.0,91.0,39.0,4332.623870344462
TK2,2023-03-19T19:00:00,90.0,39.0,91.0,40.0,51727.81559232165
TK2,2023-03-19T19:00:00,90.0,40.0,91.0,41.0,33547.74419458626
TK2,2023-03-19T19:00:00,90.0,41.0,91.0,42.0,144972.40782868763
TK2,2023-03-19T19:00:00,91.0,38.0,92.0,39.0,447.16776928279677
TK2,2023-03-19T19:00:00,91.0,39.0,92.0,40.0,59454.210688104424
TK2,2023-03-19T19:00:00,91.0,40.0,92.0,41.0,11333.47055403173
TK2,2023-03-19T19:00:00,92.0,38.0,93.0,39.0,69.35219436854366
TK2,2023-03-19T19:00:00,92.0,39.0,93.0,40.0,165307.07530437395
TK2,2023-03-19T19:00:00,92.0,40.0,93.0,41.0,108595.3582313277
TK2,2023-03-19T19:00:00,93.0,39.0,94.0,40.0,309929.3418895644
TK2,2023-03-19T19:00:00,93.0,40.0,94.0,41.0,494234.05354344007
TK2,2023-03-19T19:00:00,93.0,41.0,94.0,42.0,623.1833070668847
TK2,2023-03-19T19:00:00,94.0,39.0,95.0,40.0,14083.863266278317
TK2,2023-03-19T19:00:00,94.0,40.0,95.0,41.0,16044.496384053884
TK1,2023-03-19T20:00:00,81.0,39.0,82.0,40.0,4193.943964438652
TK1,2023-03-19T20:00:00,82.0,39.0,83.0,40.0,662.6708099163084
TK1,2023-03-19T20:00:00,82.0,40.0,83.0,41.0,2602.8696395966067
TK1,2023-03-19T20:00:00,82.0,41.0,83.0,42.0,3792.9584500446545
TK1,2023-03-19T20:00:00,88.0,37.0,89.0,38.0,0.2773598519102951
TK1,2023-03-19T20:00:00,88.0,38.0,89.0,39.0,59.721898749165476
TK1,2023-03-19T20:00:00,88.0,40.0,89.0,41.0,38955.70010984154
TK1,2023-03-19T20:00:00,88.0,41.0,89.0,42.0,37483.76263510404
TK1,2023-03-19T20:00:00,89.0,37.0,90.0,38.0,0.8705040575316538
TK1,2023-03-19T20:00:00,89.0,38.0,90.0,39.0,577.3529673030442
TK1,2023-03-19T20:00:00,89.0,40.0,90.0,41.0,87259.59707508977
TK1,2023-03-19T20:00:00,89.0,41.0,90.0,42.0,85389.878801248
TK2,2023-03-19T20:00:00,90.0,38.0,91.0,39.0,4572.783343737094
TK2,2023-03-19T20:00:00,90.0,39.0,91.0,40.0,682.2576687235879
TK2,2023-03-19T20:00:00,90.0,40.0,91.0,41.0,26430.58605069007
TK2,2023-03-19T20:00:00,90.0,41.0,91.0,42.0,111805.52326113218
TK2,2023-03-19T20:00:00,91.0,38.0,92.0,39.0,677.9417808163321
TK2,2023-03-19T20:00:00,91.0,39.0,92.0,40.0,8341.824152102661
TK2,2023-03-19T20:00:00,91.0,40.0,92.0,41.0,1550.8339261311075
TK2,2023-03-19T20:00:00,92.0,38.0,93.0,39.0,1.5227166499427232
TK2,2023-03-19T20:00:00,92.0,39.0,93.0,40.0,97749.41195196832
TK2,2023-03-19T20:00:00,92.0,40.0,93.0,41.0,71710.4409989433
TK2,2023-03-19T20:00:00,93.0,39.0,94.0,40.0,235028.49218879658
TK2,2023-03-19T20:00:00,93.0,40.0,94.0,41.0,302556.36164167017
TK2,2023-03-19T20:00:00,93.0,41.0,94.0,42.0,777.5403563236655
TK2,2023-03-19T20:00:00,94.0,39.0,95.0,40.0,11066.34734192902
TK2,2023-03-19T20:00:00,94.0,40.0,95.0,41.0,238490.04546214076
TK2,2023-03-19T20:00:00,94.0,41.0,95.0,42.0,1728.867907601576
TK1,2023-03-19T21:00:00,81.0,39.0,82.0,40.0,1850.2059803765019
TK1,2023-03-19T21:00:00,82.0,41.0,83.0,42.0,707.1998830978075
TK1,2023-03-19T21:00:00,88.0,37.0,89.0,38.0,0.17274353379359503
TK1,2023-03-19T21:00:00,88.0,38.0,89.0,39.0,32.39337767003466
TK1,2023-03-19T21:00:00,88.0,40.0,89.0,41.0,1322.9944014731623
TK1,2023-03-19T21:00:00,88.0,41.0,89.0,42.0,8595.187930510807
TK1,2023-03-19T21:00:00,89.0,38.0,90.0,39.0,330.2970966979408
TK1,2023-03-19T21:00:00,89.0,40.0,90.0,41.0,57628.10507656387
TK1,2023-03-19T21:00:00,89.0,41.0,90.0,42.0,25467.982963950704
TK2,2023-03-19T21:00:00,90.0,38.0,91.0,39.0,2435.2177880154895
TK2,2023-03-19T21:00:00,90.0,39.0,91.0,40.0,296.912437434315
TK2,2023-03-19T21:00:00,90.0,40.0,91.0,41.0,22105.634175747175
TK2,2023-03-19T21:00:00,90.0,41.0,91.0,42.0,87587.94846583829
TK2,2023-03-19T21:00:00,91.0,38.0,92.0,39.0,527.7536995592665
TK2,2023-03-19T21:00:00,91.0,39.0,92.0,40.0,1291.1460801329883
TK2,2023-03-19T21:00:00,92.0,38.0,93.0,39.0,1.995937835522559
TK2,2023-03-19T21:00:00,92.0,39.0,93.0,40.0,58473.73508263592
TK2,2023-03-19T21:00:00,92.0,40.0,93.0,41.0,44544.62555050806
TK2,2023-03-19T21:00:00,93.0,39.0,94.0,40.0,169463.52599185266
TK2,2023-03-19T21:00:00,93.0,40.0,94.0,41.0,270638.98577823216
TK2,2023-03-19T21:00:00,93.0,41.0,94.0,42.0,788.1071985364923
TK2,2023-03-19T21:00:00,94.0,39.0,95.0,40.0,8330.911004102398
TK2,2023-03-19T21:00:00,94.0,40.0,95.0,41.0,163437.52536970947
TK2,2023-03-19T21:00:00,94.0,41.0,95.0,42.0,1611.743687373672
TK2,2023-03-19T21:00:00,95.0,40.0,96.0,41.0,50308.9383828799
TK2,2023-03-19T21:00:00,96.0,40.0,97.0,41.0,5883.196290062675
TK1,2023-03-19T22:00:00,88.0,37.0,89.0,38.0,0.2585222604604146
TK1,2023-03-19T22:00:00,88.0,38.0,89.0,39.0,20.324754560011826
TK1,2023-03-19T22:00:00,88.0,41.0,89.0,42.0,3604.9590199748077
TK1,2023-03-19T22:00:00,89.0,38.0,90.0,39.0,130.1017974182188
TK1,2023-03-19T22:00:00,89.0,40.0,90.0,41.0,35695.0801672754
TK1,2023-03-19T22:00:00,89.0,41.0,90.0,42.0,8342.219817502682
TK2,2023-03-19T22:00:00,90.0,38.0,91.0,39.0,2948.332981724275
TK2,2023-03-19T22:00:00,90.0,39.0,91.0,40.0,89.04140918923986
TK2,2023-03-19T22:00:00,90.0,40.0,91.0,41.0,11418.991961719654
TK2,2023-03-19T22:00:00,90.0,41.0,91.0,42.0,15213.954809205887
TK2,2023-03-19T22:00:00,91.0,38.0,92.0,39.0,624.0947188279436
TK2,2023-03-19T22:00:00,91.0,39.0,92.0,40.0,363.38821732289256
TK2,2023-03-19T22:00:00,92.0,38.0,93.0,39.0,62.712246449622995
TK2,2023-03-19T22:00:00,92.0,39.0,93.0,40.0,33668.178105163366
TK2,2023-03-19T22:00:00,92.0,40.0,93.0,41.0,27850.51546048417
TK2,2023-03-19T22:00:00,93.0,39.0,94.0,40.0,123925.25811882972
TK2,2023-03-19T22:00:00,93.0,40.0,94.0,41.0,216701.27257434704
TK2,2023-03-19T22:00:00,94.0,39.0,95.0,40.0,5987.7285996776145
TK2,2023-03-19T22:00:00,94.0,40.0,95.0,41.0,162217.19328514775
TK2,2023-03-19T22:00:00,94.0,41.0,95.0,42.0,1366.0327310882979
TK2,2023-03-19T22:00:00,95.0,40.0,96.0,41.0,53175.7677914893
TK2,2023-03-19T22:00:00,96.0,40.0,97.0,41.0,24638.251396217624
TK2,2023-03-19T22:00:00,97.0,40.0,98.0,41.0,8876.398430796255
TK1,2023-03-19T23:00:00,88.0,37.0,89.0,38.0,0.08816279603651635
TK1,2023-03-19T23:00:00,88.0,38.0,89.0,39.0,8.05588408403525
TK1,2023-03-19T23:00:00,88.0,41.0,89.0,42.0,485.3329423403146
TK1,2023-03-19T23:00:00,89.0,38.0,90.0,39.0,81.05992202019111
TK1,2023-03-19T23:00:00,89.0,40.0,90.0,41.0,10856.6465146632
TK1,2023-03-19T23:00:00,89.0,41.0,90.0,42.0,5507.887818436367
TK2,2023-03-19T23:00:00,90.0,38.0,91.0,39.0,2761.2170158956424
TK2,2023-03-19T23:00:00,90.0,40.0,91.0,41.0,6366.219548325427
TK2,2023-03-19T23:00:00,90.0,41.0,91.0,42.0,4015.5358937905016
TK2,2023-03-19T23:00:00,91.0,38.0,92.0,39.0,541.7736341569467
TK2,2023-03-19T23:00:00,91.0,39.0,92.0,40.0,202.70191775041283
TK2,2023-03-19T23:00:00,92.0,38.0,93.0,39.0,26.48287237660255
TK2,2023-03-19T23:00:00,92.0,39.0,93.0,40.0,21616.20830131571
TK2,2023-03-19T23:00:00,92.0,40.0,93.0,41.0,21925.86471157018
TK2,2023-03-19T23:00:00,93.0,39.0,94.0,40.0,113265.59060736478
TK2,2023-03-19T23:00:00,93.0,40.0,94.0,41.0,168547.21086779973
TK2,2023-03-19T23:00:00,94.0,39.0,95.0,40.0,5686.141033982171
TK2,2023-03-19T23:00:00,94.0,40.0,95.0,41.0,134558.92755611526
TK2,2023-03-19T23:00:00,94.0,41.0,95.0,42.0,1803.3737812017941
TK2,2023-03-19T23:00:00,95.0,40.0,96.0,41.0,63625.41439334254
TK2,2023-03-19T23:00:00,95.0,41.0,96.0,42.0,1352.313997489162
TK2,2023-03-19T23:00:00,96.0,40.0,97.0,41.0,30403.291681619914
TK2,2023-03-19T23:00:00,97.0,40.0,98.0,41.0,30453.19392290149
TK2,2023-03-19T23:00:00,98.0,40.0,99.0,41.0,1668.0142101166953
TK1,2023-03-20T00:00:00,88.0,38.0,89.0,39.0,5.038357926857465
TK1,2023-03-20T00:00:00,89.0,38.0,90.0,39.0,63.072411438904176
TK2,2023-03-20T00:00:00,90.0,38.0,91.0,39.0,4002.0438950666567
TK2,2023-03-20T00:00:00,91.0,38.0,92.0,39.0,680.671130290801
TK2,2023-03-20T00:00:00,91.0,39.0,92.0,40.0,98.6787824088586
TK2,2023-03-20T00:00:00,92.0,39.0,93.0,40.0,18013.583968601703
TK2,2023-03-20T00:00:00,92.0,40.0,93.0,41.0,15270.886479234698
TK2,2023-03-20T00:00:00,93.0,39.0,94.0,40.0,101664.08848227652
TK2,2023-03-20T00:00:00,93.0,40.0,94.0,41.0,146503.36079133683
TK2,2023-03-20T00:00:00,94.0,39.0,95.0,40.0,5175.05403493519
TK2,2023-03-20T00:00:00,94.0,40.0,95.0,41.0,132761.83851019375
TK2,2023-03-20T00:00:00,94.0,41.0,95.0,42.0,3532.1306226058687
TK2,2023-03-20T00:00:00,95.0,40.0,96.0,41.0,44353.05450958541
TK2,2023-03-20T00:00:00,95.0,41.0,96.0,42.0,2648.6742414137043
TK2,2023-03-20T00:00:00,96.0,40.0,97.0,41.0,116035.20781673788
TK2,2023-03-20T00:00:00,96.0,41.0,97.0,42.0,19349.305544421113
TK2,2023-03-20T00:00:00,97.0,40.0,98.0,41.0,158179.49527117712
TK2,2023-03-20T00:00:00,97.0,41.0,98.0,42.0,21155.212784153664
TK1,2023-03-20T01:00:00,88.0,38.0,89.0,39.0,1.9665116523891908
TK1,2023-03-20T01:00:00,89.0,38.0,90.0,39.0,14.660728683434208
TK2,2023-03-20T01:00:00,90.0,38.0,91.0,39.0,3368.355657753652
TK2,2023-03-20T01:00:00,91.0,38.0,92.0,39.0,452.75055074830135
TK2,2023-03-20T01:00:00,91.0,39.0,92.0,40.0,29.359793103799937
TK2,2023-03-20T01:00:00,92.0,39.0,93.0,40.0,7664.766867994899
TK2,2023-03-20T01:00:00,93.0,39.0,94.0,40.0,50291.74140566613
TK2,2023-03-20T01:00:00,93.0,40.0,94.0,41.0,77320.56344952213
TK2,2023-03-20T01:00:00,94.0,39.0,95.0,40.0,16347.70155599567
TK2,2023-03-20T01:00:00,94.0,40.0,95.0,41.0,137694.47360700223
TK2,2023-03-20T01:00:00,94.0,41.0,95.0,42.0,4896.48991308285
TK2,2023-03-20T01:00:00,95.0,40.0,96.0,41.0,208898.81136295013
TK2,2023-03-20T01:00:00,95.0,41.0,96.0,42.0,6529.770537962885
TK2,2023-03-20T01:00:00,96.0,40.0,97.0,41.0,184789.2233952886
TK2,2023-03-20T01:00:00,96.0,41.0,97.0,42.0,26757.283232006008
TK2,2023-03-20T01:00:00,97.0,39.0,98.0,40.0,3333.214340919378
TK2,2023-03-20T01:00:00,97.0,40.0,98.0,41.0,375931.92613850057
TK2,2023-03-20T01:00:00,97.0,41.0,98.0,42.0,69407.69265034389
TK2,2023-03-20T01:00:00,98.0,39.0,99.0,40.0,16973.624366148273
TK2,2023-03-20T01:00:00,98.0,40.0,99.0,41.0,210531.89452923025
TK2,2023-03-20T01:00:00,99.0,39.0,100.0,40.0,2129.0661419930866
TK2,2023-03-20T03:00:00,92.0,39.0,93.0,40.0,1358.8460636307134
TK2,2023-03-20T03:00:00,93.0,39.0,94.0,40.0,24940.51883111836
TK2,2023-03-20T03:00:00,93.0,40.0,94.0,41.0,14953.290166404367
TK2,2023-03-20T03:00:00,94.0,39.0,95.0,40.0,25423.073332334578
TK2,2023-03-20T03:00:00,94.0,40.0,95.0,41.0,134724.342453582
TK2,2023-03-20T03:00:00,95.0,40.0,96.0,41.0,271679.7522159292
TK2,2023-03-20T03:00:00,95.0,41.0,96.0,42.0,12329.309049620759
TK2,2023-03-20T03:00:00,96.0,40.0,97.0,41.0,268306.7762042602
TK2,2023-03-20T03:00:00,96.0,41.0,97.0,42.0,629.1796533025926
TK2,2023-03-20T03:00:00,97.0,39.0,98.0,40.0,20443.979002382785
TK2,2023-03-20T03:00:00,97.0,40.0,98.0,41.0,1012489.241176999
TK2,2023-03-20T03:00:00,97.0,41.0,98.0,42.0,28351.712198283843
TK2,2023-03-20T03:00:00,98.0,39.0,99.0,40.0,165796.1577877601
TK2,2023-03-20T03:00:00,98.0,40.0,99.0,41.0,739743.1832500645
TK2,2023-03-20T03:00:00,98.0,41.0,99.0,42.0,2959.6048212485834
TK2,2023-03-20T03:00:00,99.0,39.0,100.0,40.0,398442.6758931457
TK2,2023-03-20T03:00:00,99.0,40.0,100.0,41.0,129423.29027284581
TK2,2023-03-20T03:00:00,100.0,39.0,101.0,40.0,34303.40103261575
TK2,2023-03-20T04:00:00,90.0,38.0,91.0,39.0,1091.0613939886919
TK2,2023-03-20T04:00:00,91.0,39.0,92.0,40.0,36.713397621926276
TK2,2023-03-20T04:00:00,92.0,39.0,93.0,40.0,169.10647621681952
TK2,2023-03-20T04:00:00,93.0,39.0,94.0,40.0,12485.50624341819
TK2,2023-03-20T04:00:00,93.0,40.0,94.0,41.0,356.18051964108463
TK2,2023-03-20T04:00:00,94.0,39.0,95.0,40.0,5775.666751667653
TK2,2023-03-20T04:00:00,94.0,40.0,95.0,41.0,67769.93167773468
TK2,2023-03-20T04:00:00,95.0,40.0,96.0,41.0,229628.9328705987
TK2,2023-03-20T04:00:00,96.0,40.0,97.0,41.0,226522.48483142746
TK2,2023-03-20T04:00:00,97.0,39.0,98.0,40.0,30079.309859031117
TK2,2023-03-20T04:00:00,97.0,40.0,98.0,41.0,779755.8207440986
TK2,2023-03-20T04:00:00,98.0,39.0,99.0,40.0,222413.43462176874
TK2,2023-03-20T04:00:00,98.0,40.0,99.0,41.0,962779.744084702
TK2,2023-03-20T04:00:00,99.0,39.0,100.0,40.0,646360.5245744914
TK2,2023-03-20T04:00:00,99.0,40.0,100.0,41.0,314255.32980579796
TK2,2023-03-20T04:00:00,100.0,39.0,101.0,40.0,97396.01635460317
TK2,2023-03-20T05:00:00,92.0,39.0,93.0,40.0,504.637237208371
TK2,2023-03-20T05:00:00,94.0,39.0,95.0,40.0,1572.222872825364
TK2,2023-03-20T05:00:00,94.0,40.0,95.0,41.0,2266.932471889513
TK2,2023-03-20T05:00:00,95.0,40.0,96.0,41.0,66975.58095131816
TK2,2023-03-20T05:00:00,96.0,40.0,97.0,41.0,196526.81802072242
TK2,2023-03-20T05:00:00,97.0,39.0,98.0,40.0,30806.315560146948
TK2,2023-03-20T05:00:00,97.0,40.0,98.0,41.0,555821.5016817135
TK2,2023-03-20T05:00:00,98.0,39.0,99.0,40.0,171840.27105584546
TK2,2023-03-20T05:00:00,98.0,40.0,99.0,41.0,903365.2652751125
TK2,2023-03-20T05:00:00,99.0,39.0,100.0,40.0,638222.355798294
TK2,2023-03-20T05:00:00,99.0,40.0,100.0,41.0,752741.9792848222
TK2,2023-03-20T05:00:00,100.0,39.0,101.0,40.0,398987.39311505103
TK2,2023-03-20T05:00:00,101.0,38.0,102.0,39.0,3718.367308629843
TK2,2023-03-20T05:00:00,101.0,39.0,102.0,40.0,46504.46614736664
TK2,2023-03-20T06:00:00,90.0,38.0,91.0,39.0,162.64271607130925
TK2,2023-03-20T06:00:00,95.0,40.0,96.0,41.0,694.9785473027266
TK2,2023-03-20T06:00:00,96.0,40.0,97.0,41.0,69595.69681455677
TK2,2023-03-20T06:00:00,97.0,39.0,98.0,40.0,21880.87471150746
TK2,2023-03-20T06:00:00,97.0,40.0,98.0,41.0,456353.80937566253
TK2,2023-03-20T06:00:00,98.0,39.0,99.0,40.0,41944.90468105926
TK2,2023-03-20T06:00:00,98.0,40.0,99.0,41.0,759696.4435354638
TK2,2023-03-20T06:00:00,98.0,41.0,99.0,42.0,1415.9924025637617
TK2,2023-03-20T06:00:00,99.0,39.0,100.0,40.0,129971.79374522076
TK2,2023-03-20T06:00:00,99.0,40.0,100.0,41.0,1022930.0955388151
TK2,2023-03-20T06:00:00,100.0,39.0,101.0,40.0,781493.2398434618
TK2,2023-03-20T06:00:00,100.0,40.0,101.0,41.0,158462.79462749587
TK2,2023-03-20T06:00:00,101.0,38.0,102.0,39.0,5832.827577968033
TK2,2023-03-20T06:00:00,101.0,39.0,102.0,40.0,72842.4943653571
TK2,2023-03-20T06:00:00,102.0,38.0,103.0,39.0,2407.4479013262353
TK2,2023-03-20T06:00:00,102.0,39.0,103.0,40.0,3410.9800730878023
TK2,2023-03-20T07:00:00,90.0,38.0,91.0,39.0,304.8004327053594
TK2,2023-03-20T07:00:00,94.0,40.0,95.0,41.0,95.5324866812334
TK2,2023-03-20T07:00:00,95.0,40.0,96.0,41.0,1160.1059715123322
TK2,2023-03-20T07:00:00,96.0,40.0,97.0,41.0,2393.503967671154
TK2,2023-03-20T07:00:00,97.0,39.0,98.0,40.0,29660.450891399807
TK2,2023-03-20T07:00:00,97.0,40.0,98.0,41.0,282843.61917968024
TK2,2023-03-20T07:00:00,98.0,39.0,99.0,40.0,42846.15318132826
TK2,2023-03-20T07:00:00,98.0,40.0,99.0,41.0,621336.2317032854
TK2,2023-03-20T07:00:00,99.0,39.0,100.0,40.0,108768.4380372631
TK2,2023-03-20T07:00:00,99.0,40.0,100.0,41.0,531796.6732040378
TK2,2023-03-20T07:00:00,100.0,39.0,101.0,40.0,757288.4646712971
TK2,2023-03-20T07:00:00,100.0,40.0,101.0,41.0,190490.6774606675
TK2,2023-03-20T07:00:00,101.0,38.0,102.0,39.0,33310.27148433306
TK2,2023-03-20T07:00:00,101.0,39.0,102.0,40.0,357840.57402838627
TK2,2023-03-20T07:00:00,102.0,38.0,103.0,39.0,12943.069177901989
TK2,2023-03-20T07:00:00,102.0,39.0,103.0,40.0,2739.7748458685487
TK2,2023-03-20T08:00:00,95.0,40.0,96.0,41.0,2928.6650851049944
TK2,2023-03-20T08:00:00,96.0,40.0,97.0,41.0,2769.2942195949427
TK2,2023-03-20T08:00:00,97.0,39.0,98.0,40.0,15862.39273363439
TK2,2023-03-20T08:00:00,97.0,40.0,98.0,41.0,95340.16207966035
TK2,2023-03-20T08:00:00,98.0,39.0,99.0,40.0,85178.37580626456
TK2,2023-03-20T08:00:00,98.0,40.0,99.0,41.0,317793.5489592724
TK2,2023-03-20T08:00:00,99.0,39.0,100.0,40.0,68540.77627877476
TK2,2023-03-20T08:00:00,99.0,40.0,100.0,41.0,248930.30319126428
TK2,2023-03-20T08:00:00,100.0,39.0,101.0,40.0,518071.8347758768
TK2,2023-03-20T08:00:00,100.0,40.0,101.0,41.0,140273.4852161413
TK2,2023-03-20T08:00:00,101.0,38.0,102.0,39.0,65726.83825295132
TK2,2023-03-20T08:00:00,101.0,39.0,102.0,40.0,641892.1819813506
TK2,2023-03-20T08:00:00,102.0,38.0,103.0,39.0,21989.36455309404
TK2,2023-03-20T08:00:00,102.0,39.0,103.0,40.0,24809.28305008088
TK2,2023-03-20T09:00:00,92.0,38.0,93.0,39.0,94.76121954531804
TK2,2023-03-20T09:00:00,95.0,40.0,96.0,41.0,1697.6973786133528
TK2,2023-03-20T09:00:00,96.0,40.0,97.0,41.0,7408.576204995598
TK2,2023-03-20T09:00:00,97.0,39.0,98.0,40.0,7582.230913867296
TK2,2023-03-20T09:00:00,97.0,40.0,98.0,41.0,33309.1239351192
TK2,2023-03-20T09:00:00,98.0,39.0,99.0,40.0,50560.28858827959
TK2,2023-03-20T09:00:00,98.0,40.0,99.0,41.0,111238.34117549357
TK2,2023-03-20T09:00:00,99.0,39.0,100.0,40.0,133354.70212649417
TK2,2023-03-20T09:00:00,99.0,40.0,100.0,41.0,127403.4770146162
TK2,2023-03-20T09:00:00,100.0,39.0,101.0,40.0,290840.7553777444
TK2,2023-03-20T09:00:00,100.0,40.0,101.0,41.0,143438.64910671365
TK2,2023-03-20T09:00:00,101.0,38.0,102.0,39.0,19020.088112412428
TK2,2023-03-20T09:00:00,101.0,39.0,102.0,40.0,448207.1095349452
TK2,2023-03-20T09:00:00,101.0,40.0,102.0,41.0,21806.35475263946
TK2,2023-03-20T09:00:00,102.0,38.0,103.0,39.0,43281.612734491304
TK2,2023-03-20T09:00:00,102.0,39.0,103.0,40.0,23404.059350144653
TK2,2023-03-20T10:00:00,95.0,40.0,96.0,41.0,240.17999979122072
TK2,2023-03-20T10:00:00,96.0,40.0,97.0,41.0,2083.3527318822626
TK2,2023-03-20T10:00:00,97.0,39.0,98.0,40.0,72.88274100055486
TK2,2023-03-20T10:00:00,97.0,40.0,98.0,41.0,1401.3515582447026
TK2,2023-03-20T10:00:00,98.0,39.0,99.0,40.0,8746.725643754111
TK2,2023-03-20T10:00:00,98.0,40.0,99.0,41.0,8761.571936542849
TK2,2023-03-20T10:00:00,99.0,39.0,100.0,40.0,10839.71863794111
TK2,2023-03-20T10:00:00,99.0,40.0,100.0,41.0,9869.530817593819
TK2,2023-03-20T10:00:00,100.0,39.0,101.0,40.0,30304.715943968036
TK2,2023-03-20T10:00:00,100.0,40.0,101.0,41.0,3620.1264236418233
TK2,2023-03-20T10:00:00,101.0,38.0,102.0,39.0,1978.0713812302324
TK2,2023-03-20T10:00:00,101.0,39.0,102.0,40.0,64069.01400440252
TK2,2023-03-20T10:00:00,101.0,40.0,102.0,41.0,208.83394255280166
TK2,2023-03-20T10:00:00,102.0,38.0,103.0,39.0,4843.20510666726
TK2,2023-03-20T10:00:00,102.0,39.0,103.0,40.0,4323.157430209862
MG,2023-03-20T10:00:00,101.0,44.0,102.0,45.0,2.5275017899917795
MG,2023-03-20T10:00:00,103.0,43.0,104.0,44.0,3.5784767544259934
TK2,2023-03-20T11:00:00,96.0,40.0,97.0,41.0,523.0764778180929
TK2,2023-03-20T11:00:00,97.0,39.0,98.0,40.0,25.06581345772842
TK2,2023-03-20T11:00:00,97.0,40.0,98.0,41.0,369.7031171178518
TK2,2023-03-20T11:00:00,98.0,39.0,99.0,40.0,300.5596459635673
TK2,2023-03-20T11:00:00,98.0,40.0,99.0,41.0,140.66098247975987
TK2,2023-03-20T11:00:00,101.0,38.0,102.0,39.0,1920.4208475816947
TK2,2023-03-20T11:00:00,101.0,39.0,102.0,40.0,1794.8179399558849
TK2,2023-03-20T11:00:00,102.0,38.0,103.0,39.0,3577.4861101032034
TK2,2023-03-20T11:00:00,102.0,39.0,103.0,40.0,905.8010282815146
MG,2023-03-20T11:00:00,104.0,41.0,105.0,42.0,476.1319482886435
MG,2023-03-20T11:00:00,104.0,43.0,105.0,44.0,4.045997920197838
MG,2023-03-20T11:00:00,105.0,41.0,106.0,42.0,4287.032968077004
MG,2023-03-20T12:00:00,104.0,42.0,105.0,43.0,16.451361748784844
MG,2023-03-20T12:00:00,104.0,43.0,105.0,44.0,1.4808517655131272
MG,2023-03-20T12:00:00,105.0,41.0,106.0,42.0,49036.96988024357
MG,2023-03-20T13:00:00,105.0,41.0,106.0,42.0,214.71388523621266
MG,2023-03-20T13:00:00,106.0,41.0,107.0,42.0,25711.135151560917
MG,2023-03-20T14:00:00,106.0,40.0,107.0,41.0,193.6543823863162
MG,2023-03-20T14:00:00,106.0,41.0,107.0,42.0,2601.6165208932994
MG,2023-03-20T14:00:00,107.0,41.0,108.0,42.0,15003.77871036628
MG,2023-03-20T14:00:00,107.0,42.0,108.0,43.0,2221.325587705907
MG,2023-03-20T15:00:00,106.0,40.0,107.0,41.0,27.118930735943486
MG,2023-03-20T15:00:00,107.0,40.0,108.0,41.0,27.106008765856497
MG,2023-03-20T15:00:00,107.0,41.0,108.0,42.0,383.1534993364928
MG,2023-03-20T15:00:00,108.0,41.0,109.0,42.0,1162.4522550744334
MG,2023-03-20T15:00:00,108.0,42.0,109.0,43.0,1184.987441449077
TK1,2023-03-20T16:00:00,87.0,40.0,88.0,41.0,140.21065487874873
MG,2023-03-20T16:00:00,107.0,41.0,108.0,42.0,142.22777635980017
MG,2023-03-20T16:00:00,108.0,42.0,109.0,43.0,280.6917603307714
